Дыхание Истока,P_вых,eta_mag,inflow_ratio,pressure_per_power,core_stability
0.68,0.9466598150051387,-0.45348293202915607,-0.3681917598985666,-0.2629826162251432,-0.22710450418668765
0.92,0.9142857142857145,-0.4121942292441892,-0.36837283396678816,-0.27082009481901714,-0.22661959542445498
-0.92,-0.43597122302158275,0.6331337372403881,0.6823047570148832,0.7758091959805892,0.7674756360115738
-0.92,-0.4733812949640289,-0.3874663797740716,3.296940703657438,2.8043347144673634,1.0586428348030652
0.2,-0.2594039054470709,0.6016913651358855,0.28518845366307477,0.1929886101618081,0.2558452711420877
-0.2,-0.5142857142857145,-1.0587167711737169,5.148438570795336,12.200272782976842,1.6608575014295501
0.72,-0.5468653648509765,-0.7547522189349111,4.397843847673649,9.864485211709452,2.5647640439385286
0.64,-0.24953751284686534,0.5803903249247381,0.2847454422449444,0.20219485795658243,0.2622930631525636
-0.44,0.8922918807810898,-0.43608667839437026,-0.36780379233806115,-0.27605732968795,-0.22946103399527754
-0.56,0.007297019527235329,0.202958579881657,0.0015350335891731169,-0.0005330985185181542,-0.006381083747725243
0.96,-0.42785200411099705,0.7458727810650895,0.6854787847474869,0.7920863219422345,0.8215112919256217
-0.28,-0.42816032887975336,0.6233727810650895,0.683786697846985,0.7903786950836352,0.7859528717122111
0.92,0.0012332990750257408,0.3260924463370558,0.0007169259612928583,-0.0039163421952507415,0.005433908885882544
-0.36,-0.5636176772867422,1.3889977810650889,-0.8646010221031805,2.2314736941702327,2.852168825284338
-0.84,-0.43052415210688605,0.5945492516533244,0.6829448904232542,0.7856548269795413,0.7698648291432152
0.6,0.01891058581706057,0.23549702956208288,0.0006380996673446118,0.006677045277365499,0.0029159278811017025
0.96,0.2655704008221994,0.05282483585960933,-0.12321438583460653,-0.1241223472629355,-0.11862420502422322
-0.6,-0.5593011305241522,0.8118343195266278,0.3761933540585986,2.684816986179873,2.684161384185831
-0.16,-0.00739979445015408,0.2863091260342882,0.0010112378912337748,-0.009383554118692523,-0.0032195619294755943
0.28,0.9443987667009255,-0.46484061843863317,-0.368284282301348,-0.26354973999231124,-0.22794349183724283
-0.16,1.45693730729702,-0.7889801601113814,-0.5717386372039475,-0.3563694547928469,-0.2606950782101557
0.92,0.9340184994861256,-0.43255439929054185,-0.36703965121665455,-0.26596797657759513,-0.22661664373929316
-1.04,0.27574511819116143,-0.0726499462076383,-0.12315653793386105,-0.12049545684541033,-0.12842370360559627
0.28,0.5348406988694759,-0.12177514792899363,-0.3154253412943119,-0.21788874417585835,-0.18630767394172076
0.16,0.019218910585817005,0.202958579881657,0.0007218708592350016,0.00675414791158967,-0.0006019601524506956
-0.12,-0.518807810894142,-1.0889928103327604,5.382359139123909,13.877972809824067,1.4647267474372778
-0.24,-0.2719424460431655,0.6454448531371613,0.28389004012072233,0.18100290809737657,0.24938876184233472
0.68,0.26659815005138765,0.03581621997911592,-0.12163358790089711,-0.1235042603721982,-0.1199583403437461
0.8,-0.2480986639260021,0.5803903249247381,0.28495477613362113,0.2036126662715689,0.2646313783541245
0.4,-0.43627954779033923,0.7674904281239128,0.683498480766987,0.7763263299103887,0.8052981676750052
0.52,-0.42620760534429614,0.6831288786260651,0.6846115192949436,0.7945236985365385,0.8089404877924311
0.2,-0.4447070914696815,0.8231581887904112,0.6826793940347803,0.7610833245748587,0.7993961509252121
-0.2,0.5530318602261048,-0.1783434660744989,-0.31504665667059223,-0.21207094246699754,-0.18781031498467662
0.8,1.4849948612538548,-0.7712426035502955,-0.5738256247252345,-0.35188949316462353,-0.25947133993303073
-0.32,-0.5742034943473794,-0.27925879788227936,2.6231434877307835,6.587796640902184,3.513239949751136
0.04,1.4234326824254886,-0.7688316735322838,-0.5725442107924089,-0.3619380623954186,-0.26044804284149
0.44,-0.43926002055498464,0.800606823618281,0.6833578396758643,0.7710335249833178,0.806382364869408
-0.28,-0.6214799588900309,0.09673726704639764,-1.5260536583127937,11.127368877343214,14.835611874027933
-0.16,-0.27266187050359725,0.6603818445091978,0.285332411669888,0.1806011302407715,0.2505518638665403
-0.8,-0.5169578622816033,-0.04480903711672926,2.68897482906099,3.08732375484815,1.596628657631216
-0.96,-0.4398766700924975,0.6628889100973474,0.6825621759325158,0.7689635415105509,0.7662556223973261
-0.48,-0.5661870503597124,1.3640704554836938,-0.8403329121653882,2.250686452279693,2.8649047857843155
0.64,1.4439876670092502,-0.7584611289695129,-0.5753564226186706,-0.3587464304803834,-0.25968323093294166
-0.8,-0.2661870503597123,0.5663960368790427,0.28424830894094405,0.18626101522220637,0.24125141660177915
0.68,0.944501541623844,-0.451188622443683,-0.3686109167592478,-0.26355272218234016,-0.22710846608073443
-0.6,0.2768756423432682,-0.05503467948010463,-0.1231713800378753,-0.11994308319249627,-0.1263108887833291
0.6,-0.4313463514902364,0.7351985072061684,0.6842523960203684,0.7853634933383111,0.8111200479177084
-0.24,0.011202466598150053,0.20696961900975305,0.001561373617601905,0.0019135773348190365,-0.003816463713499028
0.6,0.92158273381295,-0.430189559901832,-0.3686009794961883,-0.2690959637102001,-0.2272887525509911
-0.84,0.8964028776978423,-0.45462721893491087,-0.3684740432777149,-0.2751382837215156,-0.23029821748593488
0.84,1.4251798561151083,-0.7434693241980688,-0.5718401272264584,-0.36159823608649183,-0.2594329519116779
-0.88,-0.25498458376156224,0.49224602050170874,0.2845088268693018,0.1966863700999132,0.24012420075083918
0.96,0.5523124357656735,-0.11773042178188589,-0.3151299985383424,-0.2125750675496812,-0.1842155056390861
-0.36,0.8996916752312438,-0.4407686330763251,-0.36773671372065175,-0.27427990722681855,-0.22929434070814578
0.08,0.28170606372045226,-0.03446466450820561,-0.1226333961384735,-0.11713705127367544,-0.12282077148265565
0.84,0.9375128468653653,-0.43843160342057685,-0.3680719419244045,-0.26521035967272916,-0.22678161033443298
0.96,-0.5186022610483043,0.6528908533542456,0.708542249518389,1.9839499328816337,1.8580238840808494
-0.76,0.013566289825282601,0.16755882757671683,0.0006917767798395088,0.0030736234564160336,-0.007971113418409215
-0.88,-0.5226104830421378,-0.8558725019537787,4.216876060817728,6.732465605230649,1.6834016402589678
-0.32,-0.004624871531346345,0.26483619569923533,0.0012423324445698073,-0.007716648975484714,-0.00449112321525084
0.48,0.2768756423432684,-0.0026981199688846874,-0.12265983564429041,-0.11921576330780764,-0.12091481796098315
-0.84,0.26968139773895183,-0.047376498473815906,-0.12353495388407061,-0.12312545758590136,-0.1274680372937694
-0.96,0.888386433710175,-0.451188622443683,-0.3684802270305649,-0.2770583632973101,-0.23054832252058388
-0.96,-0.4413155190133609,0.6729679227654942,0.6815304228334456,0.766120697533222,0.7662260805954361
0.32,0.929496402877698,-0.44773274657310186,-0.3666849074261981,-0.26703587739817086,-0.2278723371025454
0.4,0.2648509763617678,0.027426835119142852,-0.12052819190905731,-0.12412959296410316,-0.12129790716511449
-0.68,-0.26207605344295987,0.5457070750132159,0.2840111512214169,0.1900718956044543,0.24301478946647817
-0.6,-0.43627954779033923,0.6628889100973474,0.6835031453200241,0.7757730991115435,0.7766283694431428
0.92,0.27235354573484083,0.03301133528195632,-0.12312222718127319,-0.12120498548727755,-0.11881233722619561
0.24,0.9109969167523126,-0.4313729816467752,-0.3683431884529224,-0.27161455307948495,-0.22804076515123747
0.72,0.936176772867421,-0.4419341995909244,-0.3684517241015871,-0.2655668925417323,-0.22703323657864727
0.48,-0.007810894141829449,0.330605485467605,-0.0002613261029376644,-0.009620650035543549,0.001898089533288349
0.76,-0.5257965056526209,-0.8275980927213186,4.559047652703942,8.42940283244441,1.8616316881605293
-0.6,-0.5317574511819118,0.19101983988861876,2.06795407451586,3.030857334934984,1.9542310342060176
-0.52,-0.5522096608427546,-0.954593320629826,5.121264028607555,14.672117502836896,2.2341687585590595
0.04,-0.6083247687564237,-0.29080632341252294,2.4213741739970787,12.332701209436292,7.767772511558559
-0.16,-0.2698869475847893,0.6380434397477237,0.2844365890238129,0.1830309873674652,0.250564429394472
-0.76,-0.5135662898252827,-0.9160077499083623,4.447827252066794,6.996873781067441,1.5069775191170587
0.36,1.4585817060637212,-0.7736425685653827,-0.5717658174021663,-0.35610235763619175,-0.2600355645781803
-0.24,0.8967112024665984,-0.43373381791968246,-0.3670597623362684,-0.2749353222073452,-0.22904328430811255
-0.64,-0.5101747173689621,-0.9357181280258201,4.534439943259042,7.1203173438209,1.4465737550039355
-0.2,0.2678314491264132,-0.010744865993734774,-0.1222495602880254,-0.12369006272095026,-0.12439834963782696
-0.48,-0.007708119218910515,0.26483619569923533,0.00157367917132776,-0.009582013668510084,-0.005777684792583273
-1.04,0.005035971223021714,0.17922073428146312,0.0009005318545316721,-0.0021283571239174843,-0.010226660331395236
0.04,0.5699897225077084,-0.19514364022596398,-0.31648667261584873,-0.20697213473612439,-0.18707979187244686
-0.16,0.26659815005138765,-0.005388280881813909,-0.12300817633429033,-0.12429995947867638,-0.12420706227730258
0.6,0.5758478931140804,-0.1764553976290689,-0.3173932551502233,-0.20538480175500853,-0.18535239986102992
0.0,1.4282631038026723,-0.7718436198460727,-0.5751590505184324,-0.36132194145903146,-0.2604980278436176
-0.2,0.010174717368961996,0.21503944773175565,0.0011888700438568846,0.0012513027535310153,-0.0034998480728547117
-0.68,-0.5589928057553958,0.729894520195524,0.6438011480986119,2.7264725294819767,2.5754216937534995
-0.76,-0.43946557040082235,0.6729679227654942,0.6823223826289014,0.7697310460896648,0.7719937799360435
-0.04,0.25590955806783156,0.030214886328246777,-0.12159080681614004,-0.12874347087139393,-0.12363818745634401
-1.04,-0.2632065775950669,0.525372781065089,0.28402440694093034,0.1889230316161934,0.23776420402157183
-0.6,-0.4285714285714287,0.5945492516533244,0.6835936595612984,0.7894240564255876,0.7767763841172204
0.32,0.004316546762589911,0.273372781065089,0.0009254674149572227,-0.0021844109548744984,0.0006437534948954976
-0.36,0.8976361767728677,-0.43843160342057685,-0.36725350227680936,-0.27473079950566226,-0.2292941397922711
-0.92,-0.25416238437821187,0.4792551340062658,0.2843874330952272,0.19741843362925612,0.23954446481655362
-0.88,0.2594039054470709,-0.021364061040174322,-0.1224195494051143,-0.1274399452127474,-0.12766760260698898
0.56,-0.43525179856115115,0.7674904281239128,0.6848137336325729,0.7786166441841864,0.8099085095980948
-0.32,0.9002055498458378,-0.4407686330763251,-0.36869745083862226,-0.2742355114923692,-0.2292107326533116
-0.6,-0.6164439876670095,-0.0972154542290285,-0.5943299156622224,11.508227573552336,13.238278528908198
-0.72,1.4195272353545738,-0.7907211786664545,-0.573558478075665,-0.3626361609533173,-0.26141108006216335
-0.72,0.015005138746145844,0.16370160118114316,0.00019060419211334735,0.003898152667493644,-0.007644454120151626
-0.12,0.5684480986639262,-0.200667850989087,-0.31690454940642687,-0.20745371578601418,-0.18757422548991776
-0.08,-0.608119218910586,0.4349112426035508,0.16227024475753063,7.505809556231247,7.492517669469277
0.4,0.9457348406988698,-0.4614530895816769,-0.36717032510044667,-0.2631239397498479,-0.2276905140231724
-0.8,-0.2614594039054472,0.532112036079416,0.2849453122049954,0.19076443970127652,0.24126439041065137
0.0,-0.4968139773895171,-1.01639099846247,4.898960907783188,8.841216698818283,1.4049050330554989
-0.48,-0.43905447070914716,0.7037006499175484,0.6822994813667868,0.7706035699226846,0.7800248014615453
0.28,0.017266187050359823,0.21909842718834938,0.0005969098456160216,0.005598123446550273,0.0003561344737821159
-0.04,-0.4895169578622818,-1.041131035728804,4.9189142863233055,8.067779662876877,1.2117158432294364
0.16,1.4781089414182944,-0.7883985193833415,-0.5744262842258328,-0.3530692577227139,-0.26028499714098347
-0.24,0.005241521068859216,0.231372781065089,0.0014224515015740236,-0.0017135632356816467,-0.0038316036566657732
0.8,-0.271634121274409,0.7378587623735005,0.2842796480535706,0.18162846556253312,0.2645455434589542
-0.8,0.5633093525179858,-0.22418005541989416,-0.31595622060276424,-0.2088261771250042,-0.18968207986378857
-0.84,-0.5708119218910587,-0.3460516793665658,2.5584145172335355,6.496573307955706,3.461266254450538
-1.04,0.2512846865364852,-0.010744865993734774,-0.12451140682613372,-0.13117856538675657,-0.12844099177282395
-0.32,0.5608427543679343,-0.19698920988513705,-0.3142727253725807,-0.2095330744181339,-0.18818837268088048
-0.64,1.4269270298047279,-0.7913002206118253,-0.5748320743755948,-0.36150997576830296,-0.261308723766617
0.28,-0.5053442959917781,0.273372781065089,1.5940870909730367,1.9903765275333807,1.4487625846862002
0.36,1.4791366906474825,-0.7825460464433664,-0.5746160805025965,-0.3529097873062437,-0.2600307853337508
0.48,-0.4398766700924975,0.8118343195266278,0.6834719060423986,0.7700127644275813,0.8075271811816095
-0.84,-0.5277492291880782,0.0701469746134762,2.444426256679491,3.0462416721059142,1.732775889571401
0.6,-0.5328879753340188,-0.7603059754115948,4.314200358254134,8.056973435190926,2.0832374236251394
0.04,-0.2692702980472765,0.6528908533542456,0.2848791967186212,0.18372278064126862,0.25347577767543733
-0.12,-0.5238437821171635,0.485732331626887,1.2117303662035854,1.9474534963333132,1.5905620529823574
-0.4,-0.43823227132579656,0.7037006499175484,0.6828182436744118,0.7722440331321643,0.7823290102240793
0.36,-0.0025693730729702325,0.30380756367378464,4.53888178494932e-05,-0.006448469569303584,0.0009492237345969564
0.56,0.2574511819116137,0.05568985423582049,-0.12249178264366875,-0.12753442871348614,-0.12054273657024737
0.08,-0.6135662898252827,0.6233727810650891,-0.38231103468369354,7.7874853944623785,8.633674373363377
0.12,-0.26156217882836597,0.6088757396449708,0.28515358181539074,0.1909609074811093,0.2546744606088524
-1.0,-0.2686536485097636,0.5594597375868283,0.28375962000283034,0.1838360848590068,0.23833043183785255
0.52,0.5477903391572458,-0.13379525653773086,-0.3168232616117167,-0.21403256424683964,-0.18557390412884658
-0.88,-0.27574511819116143,0.6161027513914986,0.2837078520603812,0.17726760339002934,0.24004944162029887
0.52,0.0017471736896198604,0.29502226560117145,0.00023417650170742718,-0.0037839919577286043,0.002233722894500125
0.92,0.008324768756423385,0.29502226560117145,-0.0006054274539211807,0.00019402031009212756,0.005449566356334305
-0.36,-0.4687564234326826,-1.1584454007530927,5.20839800165401,9.249990868881941,1.007062878773119
-0.76,-0.5431654676258993,-0.670447443654012,3.65985643122226,6.473995564927547,2.217623071878726
-0.36,0.5549845837615623,-0.18958176438945634,-0.31663069492167717,-0.21157513246765425,-0.18830822202011574
0.76,0.9017471736896203,-0.40363672628149694,-0.3668296198364686,-0.27369601965444035,-0.22695338673794202
-0.64,0.0057553956834533355,0.202958579881657,0.0006695534167384239,-0.001609510443544986,-0.007026712063802149
-0.84,-0.43514902363823244,0.6331337372403881,0.6828123704083707,0.7774501860921547,0.7697813063900023
-0.32,-0.5628982528263106,1.245014572109865,-0.7615587399733073,2.3938878679829867,2.9896702185002875
0.0,0.5478931140801647,-0.1592661078237998,-0.3146228345909262,-0.21367889643423715,-0.18718612098281598
-0.64,-0.5646454265159303,0.9733727810650891,-0.008490642718734663,2.575725075203581,2.794565720988536
0.12,0.25405960945529293,0.04145144974890135,-0.12172506943086915,-0.12953240223032272,-0.12287062626487114
0.08,-0.4995889003083248,-0.9797136386879972,4.768030767813544,7.7081910174812895,1.336625691179991
0.68,-0.43658787255909565,0.800606823618281,0.6840752263004065,0.7761058650347599,0.813324272160877
0.92,-0.4437821171634122,0.8931965696113446,0.6838229859650272,0.7634505117074017,0.8200692889135979
0.92,-0.527338129496403,0.2211339750949397,2.3136210423044723,3.085313266967979,1.9241598839887766
-0.4,-0.2631038026721481,0.5733727810650892,0.2850899916474216,0.1893703203326201,0.24708685846841566
-0.52,-0.009044193216855007,0.26483619569923533,0.0009787808733935238,-0.010483152407500985,-0.00610222429412305
-0.68,0.005549845837615652,0.1989633322461914,0.0018132140497063092,-0.001593692934519567,-0.007346955598908842
0.64,0.5780061664953754,-0.1783434660744989,-0.31788655660513404,-0.20477462025157486,-0.1852311015492135
0.92,0.9384378211716342,-0.43726013032731603,-0.3678906107121766,-0.2649698587312059,-0.22661381964587296
-0.08,0.27492291880781106,-0.023999481708633884,-0.12089507729933124,-0.11989698843392227,-0.12361055989254036
0.8,-0.26700924974306267,0.706295857988166,0.2845063668845776,0.18595905380075617,0.26455977300690775
0.2,-0.43586844809866404,0.7351985072061684,0.6833814453336216,0.7769100646620211,0.7995719342179188
0.56,-0.5772867420349436,-0.1802272189349109,2.8082880693380936,6.926325858349336,3.6020879740525062
-0.36,-0.5646454265159303,1.3153575138895166,-0.8402089147256996,2.3185460998929153,2.945642912156259
0.6,-0.4738951695786229,-0.20615477799002901,2.8637608251405324,2.306051680104132,1.0781118153954035
0.2,1.4641315519013365,-0.7807774165633693,-0.5719166277792602,-0.3551956689650176,-0.2602370025603202
0.76,-0.43946557040082235,0.8345796776168135,0.6839044218036872,0.7710172020780608,0.8155650932513566
0.92,1.4324768756423438,-0.7441023796596334,-0.5720994003982536,-0.36042264026126225,-0.2593308718906616
-0.52,-0.25200411099691683,0.49879650987864876,0.28438885259204005,0.19953464090471565,0.24538116234089535
0.0,0.2671120246659816,0.0,-0.12121733798090803,-0.12350088174048225,-0.12331609861225568
0.48,0.5636176772867422,-0.16311682632521102,-0.3170531667587664,-0.20911801980338168,-0.18571172427017235
0.88,-0.49434737923946576,-0.1802272189349109,3.2281061217072975,2.9975431019448204,1.285052995049322
0.0,1.4748201438848925,-0.7918786155829557,-0.5727011701109194,-0.3534898759675879,-0.2604883091540796
0.32,0.5656731757451183,-0.17266625452618528,-0.3161489866473569,-0.20835408455507612,-0.18620897703696757
0.8,0.014902363823227276,0.26059387639977455,0.0004211240283105779,0.004284390305543552,0.004508397071339516
0.04,-0.5184994861253855,0.44740593023636005,1.1992030602150383,1.9598463006972142,1.5989578292076136
-0.56,-0.4399794450154164,0.7037006499175484,0.68216611964148,0.7688896261898817,0.7777162297385738
-1.04,-0.5764645426515932,-0.8178036895231461,4.667630671697739,14.492676220531312,3.3059382899009133
0.72,-0.48705035971223026,-0.243550295857988,3.304263999308171,2.8481057789251443,1.1578141893183274
-0.28,-0.4448098663926003,0.7784360722043301,0.682724787269913,0.7606697421373761,0.785646879500908
-0.2,-0.5534429599177803,1.2681096231703521,-0.5361296509976877,2.107007199129121,2.5379192918024116
-0.64,1.4182939362795481,-0.7878162262259933,-0.574433998976773,-0.36290329999796345,-0.2613104342157381
0.72,0.25837615621788285,0.061446175560501616,-0.1220989235186107,-0.12707268617167788,-0.11976624391867843
0.96,0.009660842754367878,0.29502226560117145,0.00011007744723842905,0.0011107491367254284,0.005773855288282186
0.68,0.9072970195272354,-0.4121942292441892,-0.36771992468953624,-0.27244207399519776,-0.22712086397039516
0.68,-0.4700924974306271,-0.26160820752806696,3.0190901713954066,2.4037461043604034,1.0559316896790403
0.96,0.26700924974306284,0.049968525745939914,-0.12320662066839656,-0.12350548329676986,-0.11862391379651847
0.52,-0.25950668036998964,0.63068621390091,0.28474979639471953,0.19290258247852857,0.26050883718217516
-0.32,1.4449126413155193,-0.7889801601113814,-0.5726714242868837,-0.3584096608837432,-0.26090013490400005
-0.6,0.5490236382322715,-0.1914399317612445,-0.3139273766525169,-0.2131372386384594,-0.18904938530088014
-0.92,0.2677286742034945,-0.044809037116729025,-0.12193545471482545,-0.12380111171887498,-0.12785294340922626
-0.6,0.9124357656731759,-0.4614530895816769,-0.36777884956646867,-0.2712436958848297,-0.22979876065300475
-0.36,0.9239465570400826,-0.46484061843863317,-0.36714033518562406,-0.2684249157387338,-0.22929628051414147
-0.44,0.5452209660842754,-0.1783434660744989,-0.3139872056353493,-0.21436480568675798,-0.1885500773530792
0.16,-0.25765673175745124,0.5874490273993996,0.28434443656680486,0.19445970932423137,0.2552708018934229
-0.72,0.25755395683453247,-0.010744865993734774,-0.12400426672604374,-0.1283899961073464,-0.12690056836568642
-0.24,-0.43350462487153146,0.6729679227654942,0.6830684188793797,0.7807598916703244,0.787006590266589
0.6,1.4288797533401856,-0.7528880885001284,-0.572503588117521,-0.36104275508911077,-0.2597373057180938
0.96,0.9235354573484071,-0.41944773175542355,-0.3675971843638373,-0.268538392983549,-0.22653621331907334
-0.48,-0.43144912641315536,0.6331337372403881,0.6833511072865475,0.7843367553074165,0.7801631353193229
0.08,0.5433710174717371,-0.14760623991393168,-0.3145878804027755,-0.2151046311846904,-0.18693449582867186
0.92,0.5644398766700925,-0.14171493823315642,-0.3161716666634886,-0.20889832591180862,-0.18435148155888773
-0.76,0.9016443987667013,-0.4569100808317495,-0.36869395990090037,-0.27390175136823736,-0.2301316140233755
0.04,0.26998972250770825,-0.005388280881813909,-0.12101689913063157,-0.1220508355018306,-0.12304909951455444
0.48,0.9400822199383354,-0.45348293202915607,-0.366337427375772,-0.26444156813230024,-0.2275313242925912
0.08,-0.4299075025693732,0.6729679227654942,0.6840692269912463,0.7875766042541347,0.7962429750832634
-1.0,0.9058581706063722,-0.46821137735075247,-0.3670546629521381,-0.27277710323328963,-0.23063685100762799
-0.08,0.9427543679342244,-0.4749030810038763,-0.3687747794831884,-0.26401164814345124,-0.22870088703092448
0.76,-0.5371017471736897,0.4349112426035508,1.5760604480011604,2.9934675408331413,2.304814723540883
-1.04,0.5589928057553957,-0.2295097023051992,-0.3155423672780461,-0.210092424431918,-0.19042530309081174
0.4,-0.42785200411099705,0.6831288786260651,0.6843366267103597,0.7914473879819014,0.8054464153455342
-0.88,-0.6020554984583764,0.231372781065089,-0.025507288621286466,7.283996176732898,7.278442577660316
-0.68,1.4003083247687567,-0.7819571681734896,-0.571404575702267,-0.3656580232179467,-0.26136450911700637
0.64,-0.4874614594039056,-0.23743802974572187,3.2979029079650517,2.7813988642215906,1.1293848820968535
0.12,-0.5104830421377187,-0.9279372626030332,4.6552939078020605,8.261818155241182,1.6242111997672455
-0.16,-0.2718396711202467,0.6528908533542456,0.2840556653056911,0.18115018807021963,0.2505561857525876
0.2,0.00020554984583768434,0.27766725959269634,0.0012394738688157984,-0.0046614839060653635,-0.0003252625725187383
0.32,1.4577595066803704,-0.7748384625464951,-0.5726501909409865,-0.3562951128706876,-0.2600861988298451
0.8,0.5525179856115109,-0.125800772653919,-0.3154102929605446,-0.2124974723875247,-0.1847109725054256
-0.2,-0.5113052415210689,-0.9239956399875425,4.597196467523887,7.258576543214972,1.435812379845644
-0.52,0.007502569373073013,0.202958579881657,0.0011505541754123175,-0.0004609811707046859,-0.006065181571176492
0.16,-0.009352517985611443,0.3171227810650893,0.0012083064048055332,-0.0104525392740315,-0.0006663129214425802
-0.92,0.8823227132579653,-0.44309780717020486,-0.36648210459331126,-0.2783418832894775,-0.2304636966691479
-0.2,-0.5522096608427546,1.2222616699539777,-0.38852931758107273,2.075302982174279,2.436330990458713
0.04,-0.25611510791366904,0.5663960368790427,0.2843819174590457,0.1958648934208481,0.2535269023000091
0.12,0.011716341212744173,0.231372781065089,6.217497548169667e-05,0.002123738916762716,-0.0009371580382252178
0.36,-0.25138746145940394,0.5663960368790427,0.2845599230572253,0.2003710545644567,0.25820600349123785
-0.8,0.24850976361767746,0.010872781065088835,-0.12282284083989845,-0.13216483299666215,-0.12729153947101304
0.68,0.9400822199383354,-0.4465769255568723,-0.3686634654388533,-0.26463707038297063,-0.22711361887882778
0.12,-0.5224049331963003,0.5663960368790427,0.9066770043398178,1.9632271482909933,1.728935102937595
0.08,-0.548201438848921,1.1998433693003832,-0.4982060599558777,2.109284417654534,2.523604537335
0.24,-0.5068859198355603,-1.0529430084085951,5.11870567732171,10.93657968834746,1.5026004879297474
-0.76,0.531243576567318,-0.17076514996939354,-0.31627202087658407,-0.21889492193729052,-0.1895365532090965
0.96,-0.5488180883864339,-0.7924563646635541,4.627933610072819,10.574223768278715,2.408274349572698
0.4,0.25662898252826316,0.049968525745939914,-0.12160692907905331,-0.12792435825017584,-0.12136467148600928
0.48,1.4609455292908533,-0.7712426035502955,-0.5719795489966512,-0.3557202261784465,-0.25988217438316213
0.4,1.430626927029805,-0.760305975411595,-0.5727592692021792,-0.3607716131899904,-0.2599904753341671
